gearType,year,species,tl
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,81
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,124
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,89
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,81
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,58
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,53
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,94
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,102
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,104
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,94
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,97
fyke,2011,Yellow Perch,53
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,94
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,97
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,53
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,99
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,56
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,56
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,84
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,61
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,91
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,69
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,99
fyke,2011,Yellow Perch,86
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,74
fyke,2011,Yellow Perch,89
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,71
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,58
fyke,2011,Yellow Perch,79
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,76
fyke,2011,Yellow Perch,64
fyke,2011,Yellow Perch,94
fyke,2011,Yellow Perch,81
fyke,2011,Yellow Perch,56
fyke,2011,Yellow Perch,66
fyke,2011,Yellow Perch,81
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,94
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,79
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,89
fyke,2012,Yellow Perch,81
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,86
fyke,2012,Yellow Perch,84
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,71
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,51
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,89
fyke,2012,Yellow Perch,56
fyke,2012,Yellow Perch,58
fyke,2012,Yellow Perch,69
fyke,2012,Yellow Perch,117
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,61
fyke,2012,Yellow Perch,66
fyke,2012,Yellow Perch,76
fyke,2012,Yellow Perch,130
fyke,2012,Yellow Perch,64
fyke,2012,Yellow Perch,74
fyke,2012,Yellow Perch,71
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,99
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,104
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,107
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,102
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,104
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,102
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,114
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,99
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,99
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,112
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,114
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,348
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,99
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,61
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,61
fyke,2013,Yellow Perch,66
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,102
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,61
fyke,2013,Yellow Perch,117
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,58
fyke,2013,Yellow Perch,58
fyke,2013,Yellow Perch,99
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,61
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,64
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,69
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,79
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,76
fyke,2013,Yellow Perch,86
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,107
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,94
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,84
fyke,2013,Yellow Perch,71
fyke,2013,Yellow Perch,89
fyke,2013,Yellow Perch,97
fyke,2013,Yellow Perch,91
fyke,2013,Yellow Perch,74
fyke,2013,Yellow Perch,81
fyke,2013,Yellow Perch,94
